museum_id,name,city,state,country,lat,lng,address,website_url,opening_hours,has_full_content,hero_image_url,tags,hightlight
lancasterhistory-lancaster-us,LancasterHistory,Lancaster,Pennsylvania,United States,40.037996,-76.305671,"Lancaster, Lancaster County, Pennsylvania, 17575, United States",https://www.lancasterhistory.org/,See website,FALSE,https://logo.clearbit.com/lancasterhistory.org?size=512,history,FALSE
landis-valley-village-and-farm-museum-lancaster-us,Landis Valley Village & Farm Museum,Lancaster,Pennsylvania,United States,40.037996,-76.305671,"Lancaster, Lancaster County, Pennsylvania, 17575, United States",http://www.landisvalleymuseum.org/,See website,FALSE,https://logo.clearbit.com/landisvalleymuseum.org?size=512,history,FALSE
lewisburg-childrens-museum-lewisburg-us,Lewisburg Children's Museum,Lewisburg,Pennsylvania,United States,40.960101,-76.891250,"Lewisburg Children's Museum, Market Street, Lewisburg, Union County, Pennsylvania, 17837, United States",https://www.lewisburgchildrensmuseum.org/,See website,FALSE,https://logo.clearbit.com/lewisburgchildrensmuseum.org?size=512,history,FALSE
longwood-gardens-kennett-square-us,Longwood Gardens,Kennett Square,Pennsylvania,United States,39.871386,-75.674833,"Longwood Gardens Visitor Center, 1001, Country Club Road, Belrose at Longwood, Kennett Square, Chester County, Pennsylvania, 19348, United States",https://longwoodgardens.org/,See website,FALSE,https://logo.clearbit.com/longwoodgardens.org?size=512,nature,FALSE
lykens-valley-childrens-museum-elizabethville-us,Lykens Valley Children's Museum,Elizabethville,Pennsylvania,United States,40.548974,-76.811915,"Elizabethville, Dauphin County, Pennsylvania, United States",https://www.lykensvalleychildrensmuseum.org/,See website,FALSE,https://logo.clearbit.com/lykensvalleychildrensmuseum.org?size=512,history,FALSE
mattress-factory-pittsburgh-us,Mattress Factory,Pittsburgh,Pennsylvania,United States,40.456929,-80.012274,"Mattress Factory, 500, Sampsonia Street, Mexican War Streets Historic District, Central Northside, Pittsburgh, Allegheny County, Pennsylvania, 15212, United States",http://www.mattress.org/,Tu-Sa 10:00-17:00; Su 13:00-17:00,FALSE,https://logo.clearbit.com/mattress.org?size=512,history,FALSE
moonshot-museum-pittsburgh-us,Moonshot Museum,Pittsburgh,Pennsylvania,United States,40.450257,-80.020206,"Moonshot Museum, 1016, North Lincoln Avenue, Chateau, Pittsburgh, Allegheny County, Pennsylvania, 15233, United States",https://moonshotmuseum.org/,We-Su 10:00-16:00,FALSE,https://logo.clearbit.com/moonshotmuseum.org?size=512,history,FALSE
moravian-historical-society-nazareth-us,Moravian Historical Society,Nazareth,Pennsylvania,United States,40.742331,-75.311210,"Nazareth, Northampton County, Pennsylvania, 18064, United States",https://www.moravianhistory.org/,See website,FALSE,https://logo.clearbit.com/moravianhistory.org?size=512,history,FALSE
national-canal-museum-easton-us,National Canal Museum,Easton,Pennsylvania,United States,40.661919,-75.239333,"National Canal Museum / D&L Headquarters, D&L Trail - National Canal Museum Spur, Easton, Northampton County, Pennsylvania, 18042, United States",https://canals.org/,See website,FALSE,https://logo.clearbit.com/canals.org?size=512,history,FALSE
the-national-civil-war-museum-harrisburg-us,The National Civil War Museum,Harrisburg,Pennsylvania,United States,40.266311,-76.886112,"Harrisburg, Dauphin County, Pennsylvania, United States",https://www.nationalcivilwarmuseum.org/,See website,FALSE,https://logo.clearbit.com/nationalcivilwarmuseum.org?size=512,history,FALSE
national-museum-of-industrial-history-bethlehem-us,National Museum of Industrial History,Bethlehem,Pennsylvania,United States,40.612792,-75.371513,"National Museum of Industrial History, 602, East 2nd Street, South Bethlehem, Bethlehem, Northampton County, Pennsylvania, 18015, United States",https://www.nmih.org/,We-Su 10:00-17:00; Jan 01 off; easter off; Nov Th[4] off; Dec 24-25 off,FALSE,https://logo.clearbit.com/nmih.org?size=512,history,FALSE
national-watch-and-clock-museum-columbia-us,National Watch and Clock Museum,Columbia,Pennsylvania,United States,40.037006,-76.502231,"National Watch and Clock Museum, 514, Poplar Street, Columbia, Lancaster County, Pennsylvania, 17512, United States",https://museum.nawcc.org/,"Tu-Th,Sa 10:00-17:00; Fr,Su 10:00-16:00; Mo off",FALSE,https://logo.clearbit.com/museum.nawcc.org?size=512,history,FALSE
north-museum-of-nature-and-science-lancaster-us,North Museum of Nature and Science,Lancaster,Pennsylvania,United States,40.043545,-76.320146,"North Museum of Nature and Science, 400, College Avenue, College Park, Lancaster, Lancaster County, Pennsylvania, 17603, United States",https://northmuseum.org/,Mo-Tu off; We-Th 10:00-15:00; Fr-Su 10:00-17:00,FALSE,https://logo.clearbit.com/northmuseum.org?size=512,science|nature,FALSE
old-economy-village-ambridge-us,Old Economy Village,Ambridge,Pennsylvania,United States,40.596120,-80.233000,"Old Economy Village, Ambridge, Beaver County, Pennsylvania, United States",http://oldeconomyvillage.org/,See website,FALSE,https://logo.clearbit.com/oldeconomyvillage.org?size=512,history,FALSE
pennsbury-manor-morrisville-us,Pennsbury Manor,Morrisville,Pennsylvania,United States,40.208240,-74.775507,"Morrisville, Bucks County, Pennsylvania, United States",http://www.pennsburymanor.org/,See website,FALSE,https://logo.clearbit.com/pennsburymanor.org?size=512,history,FALSE
pennsylvania-anthracite-heritage-museum-scranton-us,Pennsylvania Anthracite Heritage Museum,Scranton,Pennsylvania,United States,41.408687,-75.662129,"Scranton, Lackawanna County, Pennsylvania, United States",http://www.anthracitemuseum.org/,See website,FALSE,https://logo.clearbit.com/anthracitemuseum.org?size=512,history,FALSE
pennsylvania-lumber-museum-ulysses-us,Pennsylvania Lumber Museum,Ulysses,Pennsylvania,United States,41.779342,-77.827125,"Pennsylvania Lumber Museum, Grand Army of the Republic Highway, Ulysses Township, Potter County, Pennsylvania, United States",http://lumbermuseum.org/,See website,FALSE,https://logo.clearbit.com/lumbermuseum.org?size=512,history,FALSE
pennsylvania-military-museum-boalsburg-us,Pennsylvania Military Museum,Boalsburg,Pennsylvania,United States,40.781830,-77.795284,"Pennsylvania Military Museum, 602, Boalsburg Pike, Harris Township, Centre County, Pennsylvania, 16827, United States",https://www.pamilmuseum.org/,See website,FALSE,https://logo.clearbit.com/pamilmuseum.org?size=512,history,FALSE
phillips-museum-of-art-lancaster-us,Phillips Museum of Art,Lancaster,Pennsylvania,United States,40.047244,-76.319729,"Phillips Museum of Art, Williamson Way, College Park, Lancaster, Lancaster County, Pennsylvania, 17604, United States",https://www.fandm.edu/centers-institutes-and-initiatives/phillips-museum-of-art/,See website,FALSE,https://logo.clearbit.com/fandm.edu?size=512,art,FALSE
phipps-conservatory-and-botanical-gardens-pittsburgh-us,Phipps Conservatory and Botanical Gardens,Pittsburgh,Pennsylvania,United States,40.438949,-79.947697,"Phipps Conservatory, Panther Hollow Road, Squirrel Hill South, Pittsburgh, Allegheny County, Pennsylvania, 15213, United States",https://www.phipps.conservatory.org/,Sa-Th 09:30-17:00; Fr 09:30-22:00,FALSE,https://logo.clearbit.com/phipps.conservatory.org?size=512,nature,FALSE
pittsburgh-botanic-garden-oakdale-us,Pittsburgh Botanic Garden,Oakdale,Pennsylvania,United States,40.412859,-80.171949,"Pittsburgh Botanic Garden, Noblestown Road, Noblestown, North Fayette Township, Allegheny County, Pennsylvania, 15071, United States",http://pittsburghbotanicgarden.org/,See website,FALSE,https://logo.clearbit.com/pittsburghbotanicgarden.org?size=512,nature,FALSE
please-touch-museum-philadelphia-us,Please Touch Museum,Philadelphia,Pennsylvania,United States,39.979469,-75.209130,"Please Touch Museum, 4231, Avenue of the Republic, West Philadelphia, Philadelphia, Philadelphia County, Pennsylvania, 19131, United States",http://www.pleasetouchmuseum.org/,Mo-Sa 09:00-16:30; Tu off; Su 11:00-16:30; Nov We[4] 09:00-14:00; Dec 24 09:00-14:00; Dec 31 09:00-14:00; Jul 04 off; Nov Th[4] off; Sep Mo[1] off; May Mo[-1] off,FALSE,https://logo.clearbit.com/pleasetouchmuseum.org?size=512,history,FALSE
pottstown-childrens-discovery-center-pottstown-us,Pottstown Children's Discovery Center,Pottstown,Pennsylvania,United States,40.245298,-75.649642,"Pottstown, Montgomery County, Pennsylvania, 19464, United States",https://www.pottstowndiscoverykids.org/,See website,FALSE,https://logo.clearbit.com/pottstowndiscoverykids.org?size=512,science,FALSE
psu-pasto-agricultural-museum-pennsylvania-furnace-us,PSU Pasto Agricultural Museum,Pennsylvania Furnace,Pennsylvania,United States,40.705896,-78.003616,"Pennsylvania Furnace, Franklin Township, Huntingdon County, Pennsylvania, United States",https://agsci.psu.edu/pasto,See website,FALSE,https://logo.clearbit.com/agsci.psu.edu?size=512,history,FALSE
railroad-museum-of-pennsylvania-strasburg-us,Railroad Museum of Pennsylvania,Strasburg,Pennsylvania,United States,39.982337,-76.160204,"Railroad Museum of Pennsylvania, 300, Gap Road, Strasburg, Lancaster County, Pennsylvania, 17579, United States",https://rrmuseumpa.org/,Mo-Tu off; We-Sa 10:00-16:00; Su 12:00-16:00,FALSE,https://logo.clearbit.com/rrmuseumpa.org?size=512,history,FALSE
reading-area-firefighters-museum-reading-us,Reading Area Firefighters Museum,Reading,Pennsylvania,United States,40.327538,-75.927840,"Reading Area Firefighters Museum, 501, South 5th Street, Reading, Berks County, Pennsylvania, 19602, United States",http://readingareafirefightersmuseum.com/,"Mo-We,Fr,Su ""by appointment""; Th 09:00-12:00; Sa 10:00-14:00",FALSE,https://logo.clearbit.com/readingareafirefightersmuseum.com?size=512,history,FALSE
reading-science-center-reading-us,Reading Science Center,Reading,Pennsylvania,United States,40.335402,-75.924334,"Reading Science Center, 645, Penn Street, Reading, Berks County, Pennsylvania, 19601, United States",https://www.readingsciencecenter.org/,"Tu,Sa 10:00-16:00",FALSE,https://logo.clearbit.com/readingsciencecenter.org?size=512,science,FALSE
seminary-ridge-museum-and-education-center-gettysburg-us,Seminary Ridge Museum & Education Center,Gettysburg,Pennsylvania,United States,39.830897,-77.231012,"Gettysburg, Adams County, Pennsylvania, United States",https://www.seminaryridgemuseum.org/,See website,FALSE,https://logo.clearbit.com/seminaryridgemuseum.org?size=512,history,FALSE
shofuso-japanese-cultural-center-philadelphia-us,Shofuso Japanese Cultural Center,Philadelphia,Pennsylvania,United States,39.952724,-75.163526,"Philadelphia, Philadelphia County, Pennsylvania, United States",https://japanphilly.org/shofuso/,See website,FALSE,https://logo.clearbit.com/japanphilly.org?size=512,history,FALSE
sigal-museum-easton-us,Sigal Museum,Easton,Pennsylvania,United States,40.690861,-75.210718,"Sigal Museum, 342, Northampton Street, Downtown, Easton, Northampton County, Pennsylvania, 18042, United States",https://sigalmuseum.org/,See website,FALSE,https://logo.clearbit.com/sigalmuseum.org?size=512,history,FALSE
simeone-foundation-automotive-museum-philadelphia-us,Simeone Foundation Automotive Museum,Philadelphia,Pennsylvania,United States,39.910895,-75.226604,"Simeone Foundation Automotive Museum, 6825-31, Norwitch Drive, Elmwood Park, Southwest Philadelphia, Philadelphia, Philadelphia County, Pennsylvania, 19153, United States",https://simeonemuseum.org/,Tu-Fr 10:00-18:00; Sa-Su 10:00-16:00,FALSE,https://logo.clearbit.com/simeonemuseum.org?size=512,history,FALSE
soldiers-and-sailors-memorial-hall-and-museum-pittsburgh-us,Soldiers & Sailors Memorial Hall & Museum,Pittsburgh,Pennsylvania,United States,40.440697,-80.002567,"Pittsburgh, Allegheny County, Pennsylvania, United States",https://www.soldiersandsailorshall.org/,See website,FALSE,https://logo.clearbit.com/soldiersandsailorshall.org?size=512,history,FALSE
somerset-historical-center-somerset-us,Somerset Historical Center,Somerset,Pennsylvania,United States,40.069454,-79.084063,"Somerset Historical Center, Lincoln Township, Somerset County, Pennsylvania, United States",http://www.somersethistoricalcenter.org/,See website,FALSE,https://logo.clearbit.com/somersethistoricalcenter.org?size=512,history,FALSE
state-museum-of-pennsylvania-harrisburg-us,State Museum of Pennsylvania,Harrisburg,Pennsylvania,United States,40.265844,-76.885407,"State Museum of Pennsylvania, 300, North Street, New Fox Ridge, Harrisburg, Dauphin County, Pennsylvania, 17120, United States",http://statemuseumpa.org/,See website,FALSE,https://logo.clearbit.com/statemuseumpa.org?size=512,history,FALSE
susquehanna-art-museum-harrisburg-us,Susquehanna Art Museum,Harrisburg,Pennsylvania,United States,40.271000,-76.889611,"Susquehanna Art Museum, 1401, North 3rd Street, New Fox Ridge, Midtown, Harrisburg, Dauphin County, Pennsylvania, 17102, United States",https://www.susquehannaartmuseum.org/,See website,FALSE,https://logo.clearbit.com/susquehannaartmuseum.org?size=512,art,FALSE
thaddeus-stevens-museum-gettysburg-us,Thaddeus Stevens Museum,Gettysburg,Pennsylvania,United States,39.830897,-77.231012,"Gettysburg, Adams County, Pennsylvania, United States",https://www.thaddeusstevenssociety.com/museum,See website,FALSE,https://logo.clearbit.com/thaddeusstevenssociety.com?size=512,history,FALSE
west-overton-village-scottdale-us,West Overton Village,Scottdale,Pennsylvania,United States,40.113896,-79.565200,"West Overton Village Trail, West Overton, East Huntingdon Township, Westmoreland County, Pennsylvania, 15683, United States",https://www.westovertonvillage.org/,See website,FALSE,https://logo.clearbit.com/westovertonvillage.org?size=512,history,FALSE
the-westmoreland-museum-of-american-art-greensburg-us,The Westmoreland Museum of American Art,Greensburg,Pennsylvania,United States,40.302451,-79.544327,"Greensburg, Westmoreland County, Pennsylvania, 15601, United States",https://thewestmoreland.org/,See website,FALSE,https://logo.clearbit.com/thewestmoreland.org?size=512,art,FALSE
winters-heritage-house-museum-and-the-seibert-genealogy-research-library-elizabethtown-us,Winters Heritage House Museum & The Seibert Genealogy Research Library,Elizabethtown,Pennsylvania,United States,40.153364,-76.604252,"Elizabethtown, Lancaster County, Pennsylvania, 17022, United States",https://www.elizabethtownhistory.org/,See website,FALSE,https://logo.clearbit.com/elizabethtownhistory.org?size=512,history,FALSE
world-of-little-league-museum-south-williamsport-us,World of Little League Museum,South Williamsport,Pennsylvania,United States,41.232023,-76.999134,"South Williamsport, Lycoming County, Pennsylvania, United States",https://www.littleleague.org/world-of-little-league/,See website,FALSE,https://logo.clearbit.com/littleleague.org?size=512,history,FALSE
york-county-history-center-york-us,York County History Center,York,Pennsylvania,United States,39.963166,-76.732253,"York County History Center, 121, North Pershing Avenue, York Historic District, York, York County, Pennsylvania, 17401, United States",https://www.yorkhistorycenter.org/,Tu-Sa 10:00-16:00; Su 12:00-16:00,FALSE,https://logo.clearbit.com/yorkhistorycenter.org?size=512,history,FALSE
audubon-nature-center-and-aquarium-bristol-us,Audubon Nature Center and Aquarium,Bristol,Rhode Island,United States,41.677046,-71.266160,"Bristol, Bristol County, Rhode Island, 02809, United States",https://asri.org/learn/naturecenteraquarium.html,See website,FALSE,https://logo.clearbit.com/asri.org?size=512,nature,FALSE
blithewold-bristol-us,Blithewold,Bristol,Rhode Island,United States,41.654195,-71.265809,"Blithewold Mansion, Gardens & Arboretum, 101, Ferry Road, Bristol, Bristol County, Rhode Island, 02809, United States",https://www.blithewold.org/,See website,FALSE,https://logo.clearbit.com/blithewold.org?size=512,history,FALSE
cape-verdean-museum-pawtucket-us,Cape Verdean Museum,Pawtucket,Rhode Island,United States,41.860362,-71.368181,"Cape Verdean Museum Exhibit, Prospect Street, Pawtucket, Providence County, Rhode Island, 02916, United States",https://capeverdeanmuseum.org/,See website,FALSE,https://logo.clearbit.com/capeverdeanmuseum.org?size=512,history,FALSE
coggeshall-farm-museum-bristol-us,Coggeshall Farm Museum,Bristol,Rhode Island,United States,41.672386,-71.296136,"Coggeshall Farm Museum, 1, Colt Drive, Bristol, Bristol County, Rhode Island, 02809, United States",https://www.coggeshallfarm.org/,See website,FALSE,https://logo.clearbit.com/coggeshallfarm.org?size=512,history,FALSE
historic-new-england-arnold-house-lincoln-us,Historic New England – Arnold House,Lincoln,Rhode Island,United States,41.952924,-71.466386,"Lincoln, Providence County, Rhode Island, United States",https://www.historicnewengland.org/property/arnold-house/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
historic-new-england-casey-farm-saunderstown-us,Historic New England – Casey Farm,Saunderstown,Rhode Island,United States,41.507880,-71.424500,"Saunderstown, North Kingstown, South County, Rhode Island, 02874, United States",https://www.historicnewengland.org/property/casey-farm/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
historic-new-england-clemence-irons-house-johnston-us,Historic New England – Clemence-Irons House,Johnston,Rhode Island,United States,41.831040,-71.541210,"Johnston, Providence County, Rhode Island, 02919, United States",https://www.historicnewengland.org/property/clemence-irons-house/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
historic-new-england-watson-farm-jamestown-us,Historic New England – Watson Farm,Jamestown,Rhode Island,United States,41.497047,-71.367276,"Jamestown, Newport County, Rhode Island, 02835, United States",https://www.historicnewengland.org/property/watson-farm/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
john-brown-house-museum-rhode-island-historical-society-providence-us,John Brown House Museum – Rhode Island Historical Society,Providence,Rhode Island,United States,41.823989,-71.412834,"Providence, Providence County, Rhode Island, United States",https://www.rihs.org/museums/john-brown-house/,See website,FALSE,https://logo.clearbit.com/rihs.org?size=512,history,FALSE
lippitt-house-museum-providence-us,Lippitt House Museum,Providence,Rhode Island,United States,41.828280,-71.397035,"Lippitt House Museum, Angell Street, College Hill, Providence, Providence County, Rhode Island, 02906, United States",https://www.preserveri.org/lippitt-house-museum,See website,FALSE,https://logo.clearbit.com/preserveri.org?size=512,history,FALSE
museum-of-work-and-culture-rhode-island-historical-society-woonsocket-us,Museum of Work & Culture – Rhode Island Historical Society,Woonsocket,Rhode Island,United States,42.002876,-71.514784,"Woonsocket, Providence County, Rhode Island, 02895, United States",https://www.rihs.org/museums/museum-of-work-and-culture/,See website,FALSE,https://logo.clearbit.com/rihs.org?size=512,history,FALSE
newport-art-museum-newport-us,Newport Art Museum,Newport,Rhode Island,United States,41.485515,-71.308138,"Newport Art Museum, 76, Bellevue Avenue, Newport, Newport County, Rhode Island, 02840, United States",http://www.newportartmuseum.org/,See website,FALSE,https://logo.clearbit.com/newportartmuseum.org?size=512,art,FALSE
newport-mansions-the-preservation-society-of-newport-county-newport-us,Newport Mansions | The Preservation Society of Newport County,Newport,Rhode Island,United States,41.489983,-71.313771,"Newport, Newport County, Rhode Island, 02840, United States",https://www.newportmansions.org/,See website,FALSE,https://logo.clearbit.com/newportmansions.org?size=512,history,FALSE
rough-point-museum-newport-restoration-foundation-newport-us,Rough Point Museum | Newport Restoration Foundation,Newport,Rhode Island,United States,41.489983,-71.313771,"Newport, Newport County, Rhode Island, 02840, United States",https://www.newportrestoration.org/,See website,FALSE,https://logo.clearbit.com/newportrestoration.org?size=512,history,FALSE
the-sailing-museum-newport-us,The Sailing Museum,Newport,Rhode Island,United States,41.483218,-71.315066,"The Sailing Museum, 365, Thames Street, Newport, Newport County, Rhode Island, 02840, United States",https://thesailingmuseum.org/,Mo-Su 10:00-17:00,FALSE,https://logo.clearbit.com/thesailingmuseum.org?size=512,history,FALSE
save-the-bays-hamilton-family-aquarium-newport-us,Save the Bay's Hamilton Family Aquarium,Newport,Rhode Island,United States,41.490886,-71.317462,"Save The Bay’s Hamilton Family Aquarium, 23, America's Cup Avenue, Newport, Newport County, Rhode Island, 02840, United States",https://savebay.org/aquarium/,See website,FALSE,https://logo.clearbit.com/savebay.org?size=512,nature,FALSE
carolina-rising-a-revolutionary-experience-gaffney-us,Carolina Rising: A Revolutionary Experience,Gaffney,South Carolina,United States,35.071795,-81.649820,"Gaffney, Cherokee County, South Carolina, 29342, United States",https://visitcarolinarising.com/,See website,FALSE,https://logo.clearbit.com/visitcarolinarising.com?size=512,history,FALSE
cherokee-county-museum-gaffney-us,Cherokee County Museum,Gaffney,South Carolina,United States,35.067802,-81.648558,"Cherokee County Museum, 301, College Drive, Gaffney, Cherokee County, South Carolina, 29340, United States",https://cherokeecountyhistory.org/,See website,FALSE,https://logo.clearbit.com/cherokeecountyhistory.org?size=512,history,FALSE
childrens-museum-of-the-lowcountry-charleston-us,Children's Museum of the Lowcountry,Charleston,South Carolina,United States,32.789177,-79.937505,"Children's Museum of the Lowcountry, 25, Ann Street, King Street Design District, Wraggborough Square, Charleston, Charleston County, South Carolina, 29403, United States",http://explorecml.org/,Mo-Sa 10:00-17:00; Su 12:00-17:00,FALSE,https://logo.clearbit.com/explorecml.org?size=512,history,FALSE
the-childrens-museum-of-the-upstate-spartanburg-us,The Children's Museum of the Upstate – Spartanburg,Spartanburg,South Carolina,United States,34.950070,-81.933697,"Children's Museum of the Upstate - Spartanburg, 130, Magnolia Street, Spartanburg, Spartanburg County, South Carolina, 29306, United States",https://www.tcmupstate.org/spartanburg-visit,See website,FALSE,https://logo.clearbit.com/tcmupstate.org?size=512,art,FALSE
darlington-county-historical-commission-and-museum-darlington-us,Darlington County Historical Commission & Museum,Darlington,South Carolina,United States,34.360933,-79.943857,"Darlington County, South Carolina, United States",https://dchcblog.net/,See website,FALSE,https://logo.clearbit.com/dchcblog.net?size=512,history,FALSE
edventure-childrens-museum-columbia-us,EdVenture Children's Museum: Columbia,Columbia,South Carolina,United States,34.000754,-81.035231,"Columbia, Richland County, South Carolina, United States",https://www.edventure.org/columbia,See website,FALSE,https://logo.clearbit.com/edventure.org?size=512,history,FALSE
edventure-childrens-museum-hartsville-us,EdVenture Children's Museum: Hartsville,Hartsville,South Carolina,United States,34.374043,-80.073401,"Hartsville, Darlington County, South Carolina, 29550, United States",https://www.edventure.org/hartsville,See website,FALSE,https://logo.clearbit.com/edventure.org?size=512,art,FALSE
edventure-childrens-museum-myrtle-beach-us,EdVenture Children's Museum: Myrtle Beach,Myrtle Beach,South Carolina,United States,33.695646,-78.890041,"Myrtle Beach, Horry County, South Carolina, United States",https://www.edventure.org/myrtle-beach,See website,FALSE,https://logo.clearbit.com/edventure.org?size=512,history,FALSE
halsey-institute-of-contemporary-art-at-the-college-of-charleston-us,Halsey Institute of Contemporary Art at the College of Charleston,Charleston,South Carolina,United States,32.788436,-79.939931,"Charleston, Charleston County, South Carolina, United States",http://halsey.cofc.edu/,See website,FALSE,https://logo.clearbit.com/halsey.cofc.edu?size=512,art,FALSE
historic-brattonsville-mcconnells-us,Historic Brattonsville,McConnells,South Carolina,United States,34.868073,-81.171970,"Historic Brattonsville, 1444, Brattonsville, McConnells, York County, South Carolina, 29726, United States",https://chmuseums.org/brattonsville/,See website,FALSE,https://logo.clearbit.com/chmuseums.org?size=512,history,FALSE
main-street-childrens-museum-rock-hill-us,Main Street Children's Museum,Rock Hill,South Carolina,United States,34.925755,-81.026853,"Main Street Children's Museum, East Main Street, Rock Hill, York County, South Carolina, 29730, United States",https://chmuseums.org/childrens/,See website,FALSE,https://logo.clearbit.com/chmuseums.org?size=512,history,FALSE
mccelvey-center-york-us,McCelvey Center,York,South Carolina,United States,34.990018,-81.239945,"McCelvey Center, 212, East Jefferson Street, Pineview, York, York County, South Carolina, 29745, United States",https://chmuseums.org/mccelvey/,See website,FALSE,https://logo.clearbit.com/chmuseums.org?size=512,history,FALSE
museum-of-york-county-rock-hill-us,Museum of York County,Rock Hill,South Carolina,United States,35.010205,-81.062555,"Museum of York County, Mount Gallant Road, Rock Hill, York County, South Carolina, 29732, United States",https://chmuseums.org/myco/,See website,FALSE,https://logo.clearbit.com/chmuseums.org?size=512,history,FALSE
patriots-point-naval-and-maritime-museum-mt-pleasant-us,Patriots Point Naval & Maritime Museum,Mt. Pleasant,South Carolina,United States,32.794065,-79.862585,"Mount Pleasant, Charleston County, South Carolina, United States",https://www.patriotspoint.org/,See website,FALSE,https://logo.clearbit.com/patriotspoint.org?size=512,history,FALSE
the-powder-magazine-museum-charleston-us,The Powder Magazine Museum,Charleston,South Carolina,United States,32.779448,-79.930082,"The Powder Magazine, 79, Cumberland Street, King Street Antique District, French Quarter, Charleston, Charleston County, South Carolina, 29401, United States",https://www.powdermagazine.org/,See website,FALSE,https://logo.clearbit.com/powdermagazine.org?size=512,history,FALSE
sigal-music-museum-greenville-us,Sigal Music Museum,Greenville,South Carolina,United States,34.856496,-82.402769,"Sigal Music Museum, 516, Buncombe Street, Downtown, Greenville, Greenville County, South Carolina, 29601, United States",https://sigalmusicmuseum.org/,See website,FALSE,https://logo.clearbit.com/sigalmusicmuseum.org?size=512,history,FALSE
south-carolina-state-museum-columbia-us,South Carolina State Museum,Columbia,South Carolina,United States,33.998954,-81.047967,"South Carolina State Museum, 301, Gervais Street, The Vista, Columbia, Richland County, South Carolina, 29201, United States",http://scmuseum.org/,"Mo off; Tu-Sa 10:00-17:00, Su 12:00-17:00",FALSE,https://logo.clearbit.com/scmuseum.org?size=512,history,FALSE
butterfly-house-and-aquarium-sioux-falls-us,Butterfly House & Aquarium,Sioux Falls,South Dakota,United States,43.506525,-96.762563,"Butterfly House and Aquarium, Nature Walk, Sioux Falls, Sioux Falls Township, Minnehaha County, South Dakota, 57101, United States",https://www.greatzoo.org/buy-tickets/zoo-for-all/,See website,FALSE,https://logo.clearbit.com/greatzoo.org?size=512,nature,FALSE
childrens-museum-of-south-dakota-brookings-us,Children's Museum of South Dakota,Brookings,South Dakota,United States,44.311461,-96.798440,"Brookings, Brookings Township, Brookings County, South Dakota, United States",http://www.prairieplay.org/,See website,FALSE,https://logo.clearbit.com/prairieplay.org?size=512,history,FALSE
museum-of-geology-rapid-city-us,Museum of Geology,Rapid City,South Dakota,United States,44.073715,-103.206200,"Museum of Geology, 475, Technology Court, Rapid City, Pennington County, South Dakota, 57701, United States",https://www.sdsmt.edu/Academics/Museum-of-Geology/Home/,See website,FALSE,https://logo.clearbit.com/sdsmt.edu?size=512,history,FALSE
national-music-museum-vermillion-us,National Music Museum,Vermillion,South Dakota,United States,42.782936,-96.926465,"National Music Museum, 414, East Clark Street, University Historic District, Vermillion, Vermillion Township, Clay County, South Dakota, 57069, United States",https://www.nmmusd.org/,Mo-Sa 09:00-16:00,FALSE,https://logo.clearbit.com/nmmusd.org?size=512,history,FALSE
south-dakota-discovery-center-pierre-us,South Dakota Discovery Center,Pierre,South Dakota,United States,44.371914,-100.363541,"South Dakota Discovery Center, West Sioux Avenue, Pierre, Buckeye Township, Hughes County, South Dakota, 57532, United States",https://sd-discovery.org/,See website,FALSE,https://logo.clearbit.com/sd-discovery.org?size=512,science,FALSE
abraham-lincoln-library-and-museum-harrogate-us,Abraham Lincoln Library and Museum,Harrogate,Tennessee,United States,36.580831,-83.657481,"Abraham Lincoln Library and Museum, 120, Mars-Debusk Parkway, Harrogate, Claiborne County, East Tennessee, Tennessee, 37752, United States",https://www.lmunet.edu/abraham-lincoln-library-and-museum/index,See website,FALSE,https://logo.clearbit.com/lmunet.edu?size=512,history,FALSE
adventure-science-center-nashville-us,Adventure Science Center,Nashville,Tennessee,United States,36.146446,-86.775554,"Adventure Science Center, Fort Negley Boulevard, Wedgewood-Houston, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",http://www.adventuresci.org/,See website,FALSE,https://logo.clearbit.com/adventuresci.org?size=512,science,FALSE
amuseum-childrens-museum-columbia-us,Amuse'um Children's Museum,Columbia,Tennessee,United States,35.614817,-87.033846,"Columbia, Maury County, Middle Tennessee, Tennessee, United States",https://www.amuseumcolumbia.com/,See website,FALSE,https://logo.clearbit.com/amuseumcolumbia.com?size=512,history,FALSE
the-blues-foundations-blues-hall-of-fame-museum-memphis-us,The Blues Foundation's Blues Hall of Fame Museum,Memphis,Tennessee,United States,35.146025,-90.051764,"Memphis, Shelby County, West Tennessee, Tennessee, United States",https://blues.org/hall-of-fame-museum/,See website,FALSE,https://logo.clearbit.com/blues.org?size=512,history,FALSE
